source_level,source_authority,source_dataset,source_record_id,source_url,source_file,name,name_kana,place_name,address_detail,owner,address,municipality,municipality_code,category,type,designation,designation_date,latitude,longitude,entity_class,geometry_role,designation_level,raw_category,raw_type,raw_designation,designation_level_code,designation_level_ja,designation_status_code,designation_status_ja,heritage_type_major_code,heritage_type_major_ja,heritage_type_detail,classification_confidence
national,文化庁,国指定文化財等データベース CSV export,official_export_002:391,,13Tokyo/raw/national/official_export_002.csv,長谷川家住宅,,,,,東京都世田谷区代田6-5-11,世田谷区,13112,登録有形文化財(建造物),建造物,national,,35.66289276,139.66396314,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:392,,13Tokyo/raw/national/official_export_002.csv,旗岡八幡神社絵馬殿,,,,,東京都品川区旗の台3-852-1,品川区,13109,登録有形文化財(建造物),建造物,national,,35.60452176,139.70834262,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:393,,13Tokyo/raw/national/official_export_002.csv,八丈島歴史民俗資料館(旧八丈支庁庁舎),,,,,東京都八丈町大賀郷1186,八丈町,13401,登録有形文化財(建造物),建造物,national,,33.10230834,139.78591317,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:394,,13Tokyo/raw/national/official_export_002.csv,花重店舗,,,,,東京都台東区谷中七丁目311,台東区,13106,登録有形文化財(建造物),建造物,national,,35.72359807,139.77017466,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:395,,13Tokyo/raw/national/official_export_002.csv,濵家住宅西洋館,,,,,東京都武蔵野市吉祥寺北町三丁目952-614,武蔵野市,13203,登録有形文化財(建造物),建造物,national,,35.71375759,139.57144663,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:396,,13Tokyo/raw/national/official_export_002.csv,ハリオグラスビル,,,,,東京都中央区日本橋富沢町9-3,中央区,13102,登録有形文化財(建造物),建造物,national,,35.68887617,139.78190196,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:397,,13Tokyo/raw/national/official_export_002.csv,はん亭,,,,,東京都文京区根津2-12-15,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71732631,139.76611242,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:398,,13Tokyo/raw/national/official_export_002.csv,ビストロOJI(末光家住宅),,,,,東京都杉並区上荻2-178,杉並区,13115,登録有形文化財(建造物),建造物,national,,35.7071633,139.61120312,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:399,,13Tokyo/raw/national/official_export_002.csv,一橋大学兼松講堂,,,,,東京都国立市中2-1,国立市,13215,登録有形文化財(建造物),建造物,national,,35.69501172,139.44537877,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:400,,13Tokyo/raw/national/official_export_002.csv,一橋大学旧門衛所,,,,,東京都国立市中2-1,国立市,13215,登録有形文化財(建造物),建造物,national,,35.694401,139.445984,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:401,,13Tokyo/raw/national/official_export_002.csv,一橋大学東本館,,,,,東京都国立市中2-1,国立市,13215,登録有形文化財(建造物),建造物,national,,35.69557823,139.44787449,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:402,,13Tokyo/raw/national/official_export_002.csv,日野市立中央図書館,,,,,東京都日野市豊田二丁目49-2,日野市,13212,登録有形文化財(建造物),建造物,national,,35.65623694,139.38236694,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:403,,13Tokyo/raw/national/official_export_002.csv,平田家住宅主屋,,,,,東京都世田谷区代田六丁目955-5他,世田谷区,13112,登録有形文化財(建造物),建造物,national,,35.66291111,139.66435833,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:404,,13Tokyo/raw/national/official_export_002.csv,平田家住宅主屋,,,,,東京都足立区西保木間2-1658-1,足立区,13121,登録有形文化財(建造物),建造物,national,,35.80015071,139.79831519,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:405,,13Tokyo/raw/national/official_export_002.csv,平田家住宅門及び塀,,,,,東京都世田谷区代田六丁目955-5他,世田谷区,13112,登録有形文化財(建造物),建造物,national,,35.66282778,139.66446667,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:406,,13Tokyo/raw/national/official_export_002.csv,平野家住宅蔵,,,,,東京都文京区西片2-9-12,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71487566,139.75578358,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:407,,13Tokyo/raw/national/official_export_002.csv,平野家住宅主屋,,,,,東京都文京区西片2-9-12,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71494799,139.75588621,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:408,,13Tokyo/raw/national/official_export_002.csv,平野家住宅茶室,,,,,東京都文京区西片2-9-12,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71488715,139.75596024,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:409,,13Tokyo/raw/national/official_export_002.csv,平野家住宅茶室門,,,,,東京都文京区西片2-9-12,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71490227,139.75610886,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:410,,13Tokyo/raw/national/official_export_002.csv,平野家住宅門,,,,,東京都文京区西片2-9-12,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71503069,139.75605778,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:411,,13Tokyo/raw/national/official_export_002.csv,平野家住宅洋館,,,,,東京都文京区西片2-9-12,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71503062,139.75598665,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:412,,13Tokyo/raw/national/official_export_002.csv,淵川家住宅主屋,,,,,東京都杉並区松庵3-101-34,杉並区,13115,登録有形文化財(建造物),建造物,national,,35.7014213,139.59409103,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:413,,13Tokyo/raw/national/official_export_002.csv,ブルーボックスハウス,,,,,東京都世田谷区上野毛二丁目95-1他,世田谷区,13112,登録有形文化財(建造物),建造物,national,,35.60824167,139.63723889,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:414,,13Tokyo/raw/national/official_export_002.csv,鳳明館本館,,,,,東京都文京区本郷五丁目426他,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71120335,139.75626941,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:415,,13Tokyo/raw/national/official_export_002.csv,堀商店,,,,,東京都港区新橋2-5-2,港区,13103,登録有形文化財(建造物),建造物,national,,35.66794918,139.75614879,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:416,,13Tokyo/raw/national/official_export_002.csv,前田家住宅外便所,,,,,東京都新島村本村2-3-17,新島村,13363,登録有形文化財(建造物),建造物,national,,34.37862129,139.25505276,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:417,,13Tokyo/raw/national/official_export_002.csv,真木家住宅日本館,,,,,東京都調布市上石原2-48-4,調布市,13208,登録有形文化財(建造物),建造物,national,,35.65344369,139.52752772,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:418,,13Tokyo/raw/national/official_export_002.csv,真木家住宅洋館,,,,,東京都調布市上石原二丁目48-21,調布市,13208,登録有形文化財(建造物),建造物,national,,35.65353245,139.52738048,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:419,,13Tokyo/raw/national/official_export_002.csv,松井家住宅表門及び塀,,,,,東京都文京区西片二丁目10-65,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71401667,139.75489167,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:420,,13Tokyo/raw/national/official_export_002.csv,松井家住宅主屋,,,,,東京都文京区西片二丁目10-6,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71409722,139.75494722,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:421,,13Tokyo/raw/national/official_export_002.csv,松井家住宅蔵,,,,,東京都文京区西片二丁目10-6,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71417778,139.75486111,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:422,,13Tokyo/raw/national/official_export_002.csv,松本家住宅主屋,,,,,東京都千代田区神田多町2-9,千代田区,13101,登録有形文化財(建造物),建造物,national,,35.69429638,139.76894818,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:423,,13Tokyo/raw/national/official_export_002.csv,繭山龍泉堂店舗,,,,,東京都中央区京橋二丁目5-60他,中央区,13102,登録有形文化財(建造物),建造物,national,,35.67613889,139.77125278,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:424,,13Tokyo/raw/national/official_export_002.csv,三岸家住宅アトリエ,,,,,東京都中野区上鷺宮2-407,中野区,13114,登録有形文化財(建造物),建造物,national,,35.727047,139.636561,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:425,,13Tokyo/raw/national/official_export_002.csv,三菱電機高輪荘蔵,,,,,東京都港区白金台2-6-11,港区,13103,登録有形文化財(建造物),建造物,national,,35.63584262,139.73043245,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:426,,13Tokyo/raw/national/official_export_002.csv,三菱電機高輪荘主屋,,,,,東京都港区白金台2-6-11,港区,13103,登録有形文化財(建造物),建造物,national,,35.6357919,139.73067507,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:427,,13Tokyo/raw/national/official_export_002.csv,三菱電機高輪荘洋館,,,,,東京都港区白金台2-6-11,港区,13103,登録有形文化財(建造物),建造物,national,,35.63574445,139.73041514,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:428,,13Tokyo/raw/national/official_export_002.csv,水口家住宅洋館,,,,,東京都杉並区松庵3-35-1,杉並区,13115,登録有形文化財(建造物),建造物,national,,35.7013589,139.59735345,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:429,,13Tokyo/raw/national/official_export_002.csv,峯岸家住宅主屋,,,,,東京都西多摩郡檜原村4959,檜原村,13307,登録有形文化財(建造物),建造物,national,,35.75039,139.081177,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:430,,13Tokyo/raw/national/official_export_002.csv,三橋家住宅主屋,,,,,東京都大田区久が原6-6-4,大田区,13111,登録有形文化財(建造物),建造物,national,,35.57639443,139.69160578,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:431,,13Tokyo/raw/national/official_export_002.csv,宮川家住宅主屋,,,,,東京都羽村市羽加美4-6-23,羽村市,13227,登録有形文化財(建造物),建造物,national,,35.762524,139.29808,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:432,,13Tokyo/raw/national/official_export_002.csv,宮川家住宅納屋,,,,,東京都羽村市羽加美4-6-23,羽村市,13227,登録有形文化財(建造物),建造物,national,,35.762501,139.297974,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:433,,13Tokyo/raw/national/official_export_002.csv,宮城道雄記念館検校の間,,,,,東京都新宿区中町34-1,新宿区,13104,登録有形文化財(建造物),建造物,national,,35.69981057,139.73650937,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:434,,13Tokyo/raw/national/official_export_002.csv,ミュージアム1999(旧千葉常五郎邸),,,,,東京都渋谷区渋谷四丁目107-4,渋谷区,13113,登録有形文化財(建造物),建造物,national,,35.65926111,139.71288056,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:435,,13Tokyo/raw/national/official_export_002.csv,妙定院上土蔵,,,,,東京都港区芝公園4-9-8,港区,13103,登録有形文化財(建造物),建造物,national,,35.65396012,139.74683978,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:436,,13Tokyo/raw/national/official_export_002.csv,妙定院熊野堂,,,,,東京都港区芝公園4-9-8,港区,13103,登録有形文化財(建造物),建造物,national,,35.65389289,139.74683122,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:437,,13Tokyo/raw/national/official_export_002.csv,妙福寺祖師堂(旧七面大明神堂),,,,,東京都大田区南千束2-2-7,大田区,13111,登録有形文化財(建造物),建造物,national,,35.60129783,139.69162467,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:438,,13Tokyo/raw/national/official_export_002.csv,村野家住宅穀蔵,,,,,東京都東久留米市柳窪4-283,東久留米市,13222,登録有形文化財(建造物),建造物,national,,35.74695313,139.49018671,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:439,,13Tokyo/raw/national/official_export_002.csv,村野家住宅主屋,,,,,東京都東久留米市柳窪4-283,東久留米市,13222,登録有形文化財(建造物),建造物,national,,35.74722327,139.49013425,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:440,,13Tokyo/raw/national/official_export_002.csv,村野家住宅新蔵,,,,,東京都東久留米市柳窪4-283,東久留米市,13222,登録有形文化財(建造物),建造物,national,,35.74700558,139.49011589,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:441,,13Tokyo/raw/national/official_export_002.csv,村野家住宅中雀門,,,,,東京都東久留米市柳窪4-283,東久留米市,13222,登録有形文化財(建造物),建造物,national,,35.74708951,139.49014212,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:442,,13Tokyo/raw/national/official_export_002.csv,村野家住宅土蔵,,,,,東京都東久留米市柳窪4-283,東久留米市,13222,登録有形文化財(建造物),建造物,national,,35.74724425,139.49001623,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:443,,13Tokyo/raw/national/official_export_002.csv,村野家住宅離れ,,,,,東京都東久留米市柳窪4-283,東久留米市,13222,登録有形文化財(建造物),建造物,national,,35.74707377,139.48991395,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:444,,13Tokyo/raw/national/official_export_002.csv,村野家住宅薬医門,,,,,東京都東久留米市柳窪4-283,東久留米市,13222,登録有形文化財(建造物),建造物,national,,35.74722851,139.49046996,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:445,,13Tokyo/raw/national/official_export_002.csv,森田家住宅板塀,,,,,東京都あきる野市小川字小仲633-1,あきる野市,13228,登録有形文化財(建造物),建造物,national,,35.72098382,139.31612403,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:446,,13Tokyo/raw/national/official_export_002.csv,森田家住宅御看経堂,,,,,東京都あきる野市小川字小仲633-1,あきる野市,13228,登録有形文化財(建造物),建造物,national,,35.7212467,139.31607401,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:447,,13Tokyo/raw/national/official_export_002.csv,森田家住宅旧米蔵,,,,,東京都あきる野市小川字小仲633-4,あきる野市,13228,登録有形文化財(建造物),建造物,national,,35.7214085,139.31628103,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:448,,13Tokyo/raw/national/official_export_002.csv,森田家住宅主屋,,,,,東京都あきる野市小川字小仲633-1,あきる野市,13228,登録有形文化財(建造物),建造物,national,,35.72115152,139.31638096,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:449,,13Tokyo/raw/national/official_export_002.csv,森田家住宅西蔵,,,,,東京都あきる野市小川字小仲633-1,あきる野市,13228,登録有形文化財(建造物),建造物,national,,35.72116342,139.31609543,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:450,,13Tokyo/raw/national/official_export_002.csv,森田家住宅前の蔵,,,,,東京都あきる野市小川字小仲633-1,あきる野市,13228,登録有形文化財(建造物),建造物,national,,35.72089692,139.31649518,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:451,,13Tokyo/raw/national/official_export_002.csv,森田家住宅見世蔵,,,,,東京都あきる野市小川字小仲633-1,あきる野市,13228,登録有形文化財(建造物),建造物,national,,35.72092309,139.3162953,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:452,,13Tokyo/raw/national/official_export_002.csv,森田家住宅味噌蔵,,,,,東京都あきる野市小川字小仲633-1,あきる野市,13228,登録有形文化財(建造物),建造物,national,,35.721004,139.31654039,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:453,,13Tokyo/raw/national/official_export_002.csv,森田家住宅門,,,,,東京都あきる野市小川字小仲633-1,あきる野市,13228,登録有形文化財(建造物),建造物,national,,35.72096592,139.31623344,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:454,,13Tokyo/raw/national/official_export_002.csv,森博士の家,,,,,東京都文京区本駒込一丁目11-51,文京区,13105,登録有形文化財(建造物),建造物,national,,35.726409,139.749772,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:455,,13Tokyo/raw/national/official_export_002.csv,守屋家住宅主屋,,,,,東京都大田区大森北3-22-26,大田区,13111,登録有形文化財(建造物),建造物,national,,35.5825,139.731445,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:456,,13Tokyo/raw/national/official_export_002.csv,安与ビル,,,,,東京都新宿区新宿三丁目114-13,新宿区,13104,登録有形文化財(建造物),建造物,national,,35.69060833,139.70131111,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:457,,13Tokyo/raw/national/official_export_002.csv,柳澤家住宅主屋,,,,,東京都世田谷区大原1-1176,世田谷区,13112,登録有形文化財(建造物),建造物,national,,35.66844272,139.66192562,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:458,,13Tokyo/raw/national/official_export_002.csv,山﨑家住宅主屋,,,,,東京都大田区西嶺町33-9,大田区,13111,登録有形文化財(建造物),建造物,national,,35.58197207,139.67788761,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:459,,13Tokyo/raw/national/official_export_002.csv,山﨑家住宅主屋,,,,,東京都文京区小石川五丁目19-33他,文京区,13105,登録有形文化財(建造物),建造物,national,,35.719345,139.738802,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:460,,13Tokyo/raw/national/official_export_002.csv,山本歯科医院,,,,,東京都千代田区神田須田町1-3-3,千代田区,13101,登録有形文化財(建造物),建造物,national,,35.69608772,139.76918079,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:461,,13Tokyo/raw/national/official_export_002.csv,山脇家住宅表門及び塀,,,,,東京都文京区千駄木三丁目635-10,文京区,13105,登録有形文化財(建造物),建造物,national,,35.72664722,139.76163333,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:462,,13Tokyo/raw/national/official_export_002.csv,山脇家住宅主屋,,,,,東京都文京区千駄木三丁目635-10,文京区,13105,登録有形文化財(建造物),建造物,national,,35.72663611,139.76148333,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:463,,13Tokyo/raw/national/official_export_002.csv,弥生正緑館(渋谷家住宅洋館)主屋,,,,,東京都文京区弥生一丁目2-3,文京区,13105,登録有形文化財(建造物),建造物,national,,35.7193732,139.76032701,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
