record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
official_export_002:360,東京地下鉄丸ノ内線四ツ谷跨線橋,千代田区,,,,,building_direct,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_003:5,江戸城外堀跡,千代田区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_003:5,江戸城外堀跡,千代田区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_003:69,山鹿素行墓,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_003:69,山鹿素行墓,新宿区,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_003:75,林氏墓地,新宿区,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_003:75,林氏墓地,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:141,国産飛行機発祥の地,新宿区,,,,,point,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_depth
13104:141,国産飛行機発祥の地,新宿区,,,,,point,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_duration
13104:115,慈雲山観音寺の庚申塔,新宿区,,,,,point,0.22,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:117,旧源兵衛村の庚申塔,新宿区,,,,,point,0.043,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:130,小泉八雲旧居跡,新宿区,,,,,point,2.76,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:137,田村虎蔵旧居跡,新宿区,,,,,point,0.188,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:140,浄瑠璃坂の仇討跡,新宿区,,,,,point,0.21,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:141,国産飛行機発祥の地,新宿区,,,,,point,0.236,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:18,経王寺の大黒天像,新宿区,,,,,point,0.132,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:187,六桜社跡,新宿区,,,,,point,0.4,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:19,法善寺の七面明神像,新宿区,,,,,point,0.971,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:202,旧淀橋浄水場六角堂,新宿区,,,,,point,0.4,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:227,放生寺の水掛け地蔵と大震火災死亡群霊塔,新宿区,,,,,point,0.11,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:81,堀部武庸加功遺跡之碑,新宿区,,,,,point,0.115,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
13104:109,善国寺の石虎,新宿区,,,,,point,12.12,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:113,塞神三柱の塔,新宿区,,,,,point,14.132,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:115,慈雲山観音寺の庚申塔,新宿区,,,,,point,2.096,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:116,下落合二丁目の庚申塔,新宿区,,,,,point,6.662,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:117,旧源兵衛村の庚申塔,新宿区,,,,,point,1.699,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:130,小泉八雲旧居跡,新宿区,,,,,point,15.32,PL>15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:137,田村虎蔵旧居跡,新宿区,,,,,point,5.168,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:140,浄瑠璃坂の仇討跡,新宿区,,,,,point,13.24,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:141,国産飛行機発祥の地,新宿区,,,,,point,3.082,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
