museum_id,facility_name,municipality_code,municipality_name,address_raw,address_normalized,postal_code,latitude,longitude,location_type,address_source_url,source_authority,extraction_method,geocoder,geocode_score,match_level,coordinate_level,coordinate_use,review_status,review_reason,retrieved_at,content_sha256,notes
MUS-bc9a5e58eb9e,SOMPO美術館,13104,新宿区,東京都新宿区西新宿1-26-1,東京都新宿区西新宿1-26-1,160-8338,35.692894,139.696777,facility_location,https://www.sompo-museum.org/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,dbe8ddac85ae29c145011395a00c43f9476ccdcc63e8b9a27e434681c7c2561c,address_score=115
MUS-beb0e8f2c733,世田谷区立世田谷美術館,13112,世田谷区,東京都世田谷区砧公園1-2,東京都世田谷区砧公園1-2,157-0075,35.631271,139.619598,facility_location,https://www.setagayaartmuseum.or.jp/guide/access/,public_facility_official,verified_override,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,施設公式交通案内で所在地を確認 2026-09-06
MUS-bee2e40cf172,東京消防庁消防防災資料センター消防博物館,13104,新宿区,東京都新宿区四谷3ｰ10,東京都新宿区四谷3ｰ10,,35.688019,139.720749,facility_location,https://jcsm.jp/list/membership/,existing_manifest_source,existing_manifest,digital_agency_abr,1,machiaza_detail,machiaza_detail,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-beff68edcd86,学校法人城西大学 水田記念博物館 大石化石ギャラリー,13101,千代田区,東京都千代田区平河町2-3-20 学校法人城西大学東京紀尾井町キャンパス3 号棟B1F,東京都千代田区平河町2-3-20学校法人城西大学東京紀尾井町キャンパス3号棟B1F,102-0093,35.682148,139.740479,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/22.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,840671d2305d76ec7e176cd78f239b2861a1d0de18af00c5ec111c6d258bed7c,address_score=90
MUS-bfbd49f33ea5,アドミュージアム東京,13103,港区,東京都港区東新橋1-8-2 カレッタ汐留,東京都港区東新橋1-8-2カレッタ汐留,,35.664555,139.762268,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-c00e3681f9d4,TOTOギャラリー・間,13103,港区,東京都港区南青山1-24-3 TOTO乃木坂ビル3階,東京都港区南青山1-24-3TOTO乃木坂ビル3階,,35.667244,139.726364,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-c14b9cb1fec7,東京大学医学部附属病院健康と医学の博物館,13105,文京区,東京都文京区本郷7丁目3番1号,東京都文京区本郷7丁目3番1号,,35.711712,139.760696,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-c21cc2d3c247,日本カメラ博物館,13101,千代田区,東京都千代田区一番町25番地JCII一番町ビル,東京都千代田区一番町25番地JCII一番町ビル,102-0082,35.687351,139.741516,facility_location,https://www.jcii-cameramuseum.jp/,facility_or_public_official,html_text,digital_agency_abr,1,machiaza,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,377c4576db43553355f7781595d194d9c1e5e07f95a05ac9306ed62fcb6649eb,address_score=115
MUS-c2d2b1dc8a95,東京ドームシティGallery AaMo,13105,文京区,東京都文京区後楽1丁目3番61号,東京都文京区後楽1丁目3番61号,,35.703152,139.752151,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-c3079c129a21,大倉集古館,13103,港区,東京都港区虎ノ門2-10-3,東京都港区虎ノ門2-10-3,,35.667309,139.744186,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-c44dcf07f3ef,竹久夢二美術館,13105,文京区,東京都文京区弥生2丁目4番2号,東京都文京区弥生2丁目4番2号,,35.714741,139.763458,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-c7c803cc4241,東京都立大島公園,13361,大島町,東京都大島町泉津字福重2号,東京都大島町泉津字福重2号,,34.750057,139.355621,facility_location,https://www.jaza.jp/about-jaza/structure/list-zoo,existing_manifest_source,existing_manifest,digital_agency_abr,0.78,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-c80769bd368e,荏原 畠山美術館,13103,港区,東京都港区白金台2-20-12,東京都港区白金台2-20-12,,35.632923,139.727036,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-c84f6b61acab,静嘉堂文庫美術館（静嘉堂＠丸の内）,13101,千代田区,東京都千代田区丸の内2-1-1 明治生命館1F,東京都千代田区丸の内2-1-1明治生命館1F,100-0005,35.679062,139.761841,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/30.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,30378d2616d2d5a07c639c33e6395118c7ba91917274e0fa932411dcb07e62dd,address_score=90
MUS-ca2d0804f132,外務省外交史料館展示室,13103,港区,東京都港区麻布台1-3-1 麻布台ヒルズ森JPタワー5階,東京都港区麻布台1-3-1麻布台ヒルズ森JPタワー5階,,35.661549,139.740921,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-ccb9d4d0e278,賀川豊彦記念松沢資料館,13112,世田谷区,東京都世田谷区上北沢 3-8-19,東京都世田谷区上北沢3-8-19,156-0057,35.668026,139.62587,facility_location,https://www.t-kagawa.or.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,9df2599feadc0c33ea72568a6fd632e806ffb499f23b5d96542a313bc5420b15,address_score=125
MUS-cd5b965a18fa,半蔵門ミュージアム,13101,千代田区,東京都千代田区一番町25,東京都千代田区一番町25,102-0082,35.687351,139.741516,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/28.php,facility_or_public_official,html_text,digital_agency_abr,1,machiaza,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,da8e2f9cf33e4701622e9774500e99b8a38eaa42031817fab785999876717fa7,address_score=90
MUS-d0fbe6f932e1,日本書道美術館,13119,板橋区,東京都板橋区常盤台１－３－１,東京都板橋区常盤台１-３-１,１７４－８６８８,35.759655,139.690277,facility_location,https://shodo-bijutsukan.or.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,bd309f4140e8132863824295076a0c982240725d382e63acc487dbd406c2bc28,address_score=115
MUS-d22342b93c71,日本科学未来館,13108,江東区,東京都江東区青海2-3-6,東京都江東区青海2-3-6,,35.620018,139.776657,facility_location,https://jcsm.jp/list/membership/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-d45902c78678,北里柴三郎記念博物館,13103,港区,東京都港区白金5-9-1,東京都港区白金5-9-1,,35.645351,139.725525,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-d6ba861ed652,しょうけい館（戦傷病者史料館）,13101,千代田区,東京都千代田区九段北1-11-5 グリーンオーク九段2F,東京都千代田区九段北1-11-5グリーンオーク九段2F,102-0073,35.696903,139.751083,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/14.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,d20cb792da3d37486d649a8251326545345656704b8e84f82e419ff0c733f351,address_score=90
MUS-d70b70a2e8ea,五島美術館,13112,世田谷区,東京都世田谷区上野毛3-9-25,東京都世田谷区上野毛3-9-25,158-8510,35.612129,139.635254,facility_location,https://www.gotoh-museum.or.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,266e2c3bedaa5160b0ec44e0731d21fa79109f565ad64d565ffc7c13e1ef43d8,address_score=115
MUS-d7c53e1f914c,上野の森美術館,13106,台東区,東京都台東区上野公園 1-2,東京都台東区上野公園1-2,110-0007,35.710598,139.77356,facility_location,https://www.ueno-mori.org/about/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,48ab566dd59819130a1e2ceb63d70f650b7b483f3debb72c88b66e4a71eb7530,address_score=125
MUS-d8536b1cd553,家具の博物館,13207,昭島市,東京都昭島市中神町1148,東京都昭島市中神町1148,196-0022,35.712395,139.379578,facility_location,https://www.kaguhaku.or.jp/,facility_or_public_official,html_text,digital_agency_abr,1,machiaza,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,fa6639a4c0eb707493aaab20126a21f6d3f1ab6308df0d4074fe820c2e0d2149,address_score=115
MUS-d8fb80d56107,羽村市動物公園,13227,羽村市,東京都羽村市羽4122,東京都羽村市羽4122,,35.758251,139.298889,facility_location,https://www.jaza.jp/about-jaza/structure/list-zoo,existing_manifest_source,existing_manifest,digital_agency_abr,1,machiaza,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-d9c8d9431274,府中市郷土の森博物館,13206,府中市,東京都府中市南町6ｰ32,東京都府中市南町6ｰ32,,35.668922,139.477661,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-da3dcfedc2e7,清瀬市郷土博物館,13221,清瀬市,東京都清瀬市上清戸2-6-41,東京都清瀬市上清戸2-6-41,204-0013,35.779667,139.52179,facility_location,https://museum-kiyose.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,2c1af10e198e3a8ddf56598c805e8732222c9405551ee5f4d29634addd6ba659,address_score=125
MUS-db057117da11,東京国立博物館,13106,台東区,東京都台東区上野公園13-9,東京都台東区上野公園13-9,110-8712,35.717556,139.775543,facility_location,https://www.tnm.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,1f53d056cc2daf4a2d004db6642a42076ce5d5810d9d389fcd505c10d6ec1c42,address_score=115
MUS-dde5b905c39b,マクセルアクアパーク品川,13103,港区,東京都港区高輪 4-10-30 品川プリンスホテル内,東京都港区高輪4-10-30品川プリンスホテル内,,35.62772,139.735382,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-ddf86440fc1f,金土日館 岩田専太郎コレクション,13105,文京区,東京都文京区千駄木1丁目11番16号,東京都文京区千駄木1丁目11番16号,,35.723564,139.759384,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-e101a715313f,旧安田楠雄邸庭園,13105,文京区,東京都文京区千駄木5丁目20番18号,東京都文京区千駄木5丁目20番18号,,35.727051,139.760574,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-e35c950a5609,東洋文庫ミュージアム,13105,文京区,東京都文京区本駒込2丁目28番21号,東京都文京区本駒込2丁目28番21号,,35.731556,139.748383,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-e41f1d2fa579,日中友好会館美術館,13105,文京区,東京都文京区後楽1丁目5番3号,東京都文京区後楽1丁目5番3号,,35.703838,139.747925,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-e44b40073b9e,菊池寛実記念智美術館,13103,港区,東京都港区虎ノ門4-1-35,東京都港区虎ノ門4-1-35,,35.665405,139.744537,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-e46682169eba,旧新橋停車場 鉄道歴史展示室,13103,港区,東京都港区東新橋1-5-3,東京都港区東新橋1-5-3,,35.665634,139.761398,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-e589d4db221b,領土・主権展示館,13101,千代田区,東京都千代田区霞が関3-8-1 虎ノ門ダイビルイースト1F,東京都千代田区霞が関3-8-1虎ノ門ダイビルイースト1F,100-8968,35.670071,139.74762,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/25.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,a463798915df6d61f416d8f02e1575eface31bd96035d61000382f0e186e8cba,address_score=90
MUS-e6cf7345d4d2,東京家政大学博物館,13119,板橋区,東京都板橋区加賀1-18-1 百周年記念館4/5階,東京都板橋区加賀1-18-1百周年記念館4/5階,,35.756275,139.719482,facility_location,https://online.bunka.go.jp/museums/detail/12241,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,b43753eee3f001d0481d0f4f8961fc8a6da2deef2591be9da7d5724962e35f36,
MUS-e8af57b23c04,ヤマトグループ歴史館 クロネコヤマトミュージアム,13103,港区,東京都港区港南2-13-26,東京都港区港南2-13-26,,35.627689,139.745193,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-e93f7096c5da,TEPIA先端技術館,13103,港区,東京都港区北青山2-8-44,東京都港区北青山2-8-44,,35.672749,139.718033,facility_location,https://jcsm.jp/list/membership/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-ebead6cca0cb,古代オリエント博物館,13116,豊島区,東京都豊島区東池袋3-1-4 サンシャインシティ文化会館ビル7階,東京都豊島区東池袋3-1-4サンシャインシティ文化会館ビル7階,170-8630,35.727917,139.719849,facility_location,https://aom-tokyo.com/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,f966e8edf496e2cadf969c3feb5dca36006c535178f4030c623c807a79f8e998,address_score=115
MUS-edbf57ac1d18,神田明神資料館,13101,千代田区,東京都千代田区外神田2-16-2,東京都千代田区外神田2-16-2,101-0021,35.70145,139.767517,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/11.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,b59d711d3c569325a8b2acb739bc5e2418a88bc23b055ad1c215ecbff20a6fc0,address_score=90
MUS-ee0bf6430dd1,泉屋博古館東京,13103,港区,東京都港区六本木1-5-1,東京都港区六本木1-5-1,,35.665249,139.740158,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-ef6fd952c206,明治学院歴史資料館,13103,港区,東京都港区白金台1-2-37,東京都港区白金台1-2-37,,35.636738,139.730743,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-f0b96292a50d,金融ミュージアム Otemachi,13101,千代田区,東京都千代田区丸の内1-3-2 三井住友銀行東館2F,東京都千代田区丸の内1-3-2三井住友銀行東館2F,100-0005,35.684296,139.76355,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/33.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,0a56df77b6541ea3f4e9f96c8f36298674becc754bd9eeb0ae07466ce4a85df0,address_score=90
MUS-f0d141fdaac8,JFAサッカー文化創造拠点 blue-ing!,13105,文京区,東京都文京区後楽1丁目3番61号,東京都文京区後楽1丁目3番61号,,35.703152,139.752151,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-f2daf25fbe28,東京造形大学附属美術館,13201,八王子市,東京都八王子市宇津貫町1556,東京都八王子市宇津貫町1556,192-0992,35.61758,139.335312,facility_location,https://www.zokei.ac.jp/museum/,facility_or_public_official,html_text,digital_agency_abr,1,parcel,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,429801ac03d18b30e10cfd264aef0e181b9e4b0d5191953827b542c46320a2b1,address_score=115
MUS-f8f5469192a7,永青文庫,13105,文京区,東京都文京区目白台1丁目1番1号,東京都文京区目白台1丁目1番1号,,35.713036,139.72374,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-f977a0cd4027,しながわ水族館,13109,品川区,東京都品川区勝島3-2-1,東京都品川区勝島3-2-1,,35.588001,139.736954,facility_location,https://www.jaza.jp/about-jaza/structure/list-aquarium,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-fad0d8511b26,お茶の文化創造博物館／お～いお茶ミュージアム,13103,港区,東京都港区東新橋1-5-3 旧新橋停車場内,東京都港区東新橋1-5-3旧新橋停車場内,,35.665634,139.761398,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-fd2edd15d0e6,大妻女子大学博物館,13101,千代田区,東京都千代田区三番町12 図書館棟 地下1階,東京都千代田区三番町12図書館棟地下1階,102-8357,35.690556,139.743591,facility_location,https://www.museum.otsuma.ac.jp/,facility_or_public_official,html_text,digital_agency_abr,1,machiaza,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,cb4d48976a5f4217d7fb7dd8fd58585017aad5ef803fc11749357cc3fd3db87f,address_score=115
MUS-fedb498211b9,東京大学大学院理学系研究科附属植物園（小石川植物園）,13105,文京区,東京都文京区白山3丁目7番1号,東京都文京区白山3丁目7番1号,,35.722347,139.741577,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
