dataset_no,dataset_key,title,source_org,acquisition,source_url,resource,layer,geometry_type,row_count,status,note,ingested_at,license,license_url,redistribution,commercial_use,modification,redistribution_status,attribution,usage_note,license_checked_at
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/15_miyakejima_nannkaitorafucase1_toutatujikann.csv,三宅島_南海トラフ巨大地震_ケース1_到達時間,hazard_tsunami_arrival_三宅島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),15340,ok,"area=三宅島; scenario=南海トラフ巨大地震_ケース1; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:18+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/16_miyakejima_nannkaitorafucase1_tunamidaka.csv,三宅島_南海トラフ巨大地震_ケース1_津波高,hazard_tsunami_height_三宅島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),15340,ok,"area=三宅島; scenario=南海トラフ巨大地震_ケース1; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:18+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/17_miyakejima_nannkaitorafucase1_sinnsuisinn.csv,三宅島_南海トラフ巨大地震_ケース1_浸水深,hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),15340,ok,"area=三宅島; scenario=南海トラフ巨大地震_ケース1; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:18+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/18_miakurajima_nannkaitorafucase1_toutatujikann.csv,御蔵島_南海トラフ巨大地震_ケース1_到達時間,hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),2882,ok,"area=御蔵島; scenario=南海トラフ巨大地震_ケース1; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:18+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/19_miakurajima_nannkaitorafucase1_tunamidaka.csv,御蔵島_南海トラフ巨大地震_ケース1_津波高,hazard_tsunami_height_御蔵島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),2882,ok,"area=御蔵島; scenario=南海トラフ巨大地震_ケース1; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:18+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/20_miakurajima_nannkaitorafucase1_sinnsuisinn.csv,御蔵島_南海トラフ巨大地震_ケース1_浸水深,hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),2882,ok,"area=御蔵島; scenario=南海トラフ巨大地震_ケース1; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:19+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/21_hachijoujima_nannkaitorafucase1_toutatujikann.csv,八丈島_南海トラフ巨大地震_ケース1_到達時間,hazard_tsunami_arrival_八丈島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),17661,ok,"area=八丈島; scenario=南海トラフ巨大地震_ケース1; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:19+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/22_hachijoujima_nannkaitorafucase1_tunamidaka.csv,八丈島_南海トラフ巨大地震_ケース1_津波高,hazard_tsunami_height_八丈島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),17661,ok,"area=八丈島; scenario=南海トラフ巨大地震_ケース1; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:19+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/23_hachijoujima_nannkaitorafucase1_sinnsuisinn.csv,八丈島_南海トラフ巨大地震_ケース1_浸水深,hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),17661,ok,"area=八丈島; scenario=南海トラフ巨大地震_ケース1; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:20+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/24_aogashima_nannkaitorafucase1_toutatujikann.csv,青ヶ島_南海トラフ巨大地震_ケース1_到達時間,hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),2344,ok,"area=青ヶ島; scenario=南海トラフ巨大地震_ケース1; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:20+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/25_aogashima_nannkaitorafucase1_tunamidaka.csv,青ヶ島_南海トラフ巨大地震_ケース1_津波高,hazard_tsunami_height_青ヶ島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),2344,ok,"area=青ヶ島; scenario=南海トラフ巨大地震_ケース1; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:20+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/26_aogashima_nannkaitorafucase1_sinnsuisinn.csv,09系_Area11（青ヶ島）_南海トラフ巨大地震_ケース1_浸水深,hazard_tsunami_depth_09系_Area11_青ヶ島__南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),2344,ok,"area=09系; scenario=Area11（青ヶ島）_南海トラフ巨大地震_ケース1; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:20+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/27_chichijima_nannkaitorafucase1_toutatujikann.csv,父島_南海トラフ巨大地震_ケース1_到達時間,hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),15540,ok,"area=父島; scenario=南海トラフ巨大地震_ケース1; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:20+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/28_chichijima_nannkaitorafucase1_tunamidaka.csv,父島_南海トラフ巨大地震_ケース1_津波高,hazard_tsunami_height_父島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),15540,ok,"area=父島; scenario=南海トラフ巨大地震_ケース1; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:20+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/29_chichijima_nannkaitorafucase1_sinnsuisinn.csv,父島_南海トラフ巨大地震_ケース1_浸水深,hazard_tsunami_depth_父島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),15540,ok,"area=父島; scenario=南海トラフ巨大地震_ケース1; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:21+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/30_hahajima_nannkaitorafucase1_toutatujikann_2.csv,母島_南海トラフ巨大地震_ケース1_到達時間,hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),6302,ok,"area=母島; scenario=南海トラフ巨大地震_ケース1; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:21+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/31_hahajima_nannkaitorafucase1_tunamidaka_2.csv,母島_南海トラフ巨大地震_ケース1_津波高,hazard_tsunami_height_母島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),6302,ok,"area=母島; scenario=南海トラフ巨大地震_ケース1; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:21+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/32_hahajima_nannkaitorafucase1_sinnsuisinn_2.csv,母島_南海トラフ巨大地震_ケース1_浸水深,hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース1,Point (explicit CSV longitude/latitude),6302,ok,"area=母島; scenario=南海トラフ巨大地震_ケース1; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:21+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/0_kubu_nannkaitorafucase2_toutatujikann.csv,区部_南海トラフ巨大地震_ケース2_到達時間,hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース2,Point (explicit CSV longitude/latitude),51236,ok,"area=区部; scenario=南海トラフ巨大地震_ケース2; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:22+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/1_kubu_nannkaitorafucase2_tunamidaka.csv,区部_南海トラフ巨大地震_ケース2_津波高,hazard_tsunami_height_区部_南海トラフ巨大地震_ケース2,Point (explicit CSV longitude/latitude),51236,ok,"area=区部; scenario=南海トラフ巨大地震_ケース2; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:23+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/2_kubu_nannkaitorafucase2_sinnsuisinn.csv,区部_南海トラフ巨大地震_ケース2_浸水深,hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース2,Point (explicit CSV longitude/latitude),51236,ok,"area=区部; scenario=南海トラフ巨大地震_ケース2; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:24+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/3_oshima_nannkaitorafucase2_toutatujikann.csv,大島_南海トラフ巨大地震_ケース2_到達時間,hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース2,Point (explicit CSV longitude/latitude),6375,ok,"area=大島; scenario=南海トラフ巨大地震_ケース2; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:24+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
