municipality_code,municipality_name,record_id,name,category,type,designation_level_code,designation_level_ja,designation_status_code,designation_status_ja,heritage_type_major_code,heritage_type_major_ja,heritage_type_detail,owner,address,source_file
13116,豊島区,215,巣鴨遺跡(セザール巣鴨地区)出土遺物〔巣鴨4-13-15〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,216,巣鴨遺跡(アーバンパレス地区)出土遺物〔巣鴨3-28-9〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,217,染井遺跡(三菱養和会地区)出土遺物〔駒込2-8-1〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,218,東池袋遺跡(東京簡易保険総合健診センター地区)出土遺物〔東池袋4-4-7〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,219,北大塚遺跡(ヒルズ山手大塚地区)出土遺物〔北大塚1-22-2〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,220,染井遺跡(三菱重工業染井アパート地区)出土遺物〔駒込5-3-2〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校埼玉県入間郡三芳町大字上富382-1 三芳保管庫,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,221,染井遺跡(プリンスハイツ駒込地区)出土遺物〔駒込6-6-9〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,222,染井遺跡(染井遺跡(警視庁巣鴨警察署染井駐在所地区)〔駒込6-1-8〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,223,学習院周辺遺跡(千登世橋中学校地区)〔目白1-1〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,224,国指定重要有形民俗文化財「豊島長崎の富士塚」出土遺物〔高松2-9〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,225,巣鴨遺跡(藤和シティホームズ巣鴨地区)出土遺物〔巣鴨3-30-12〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,226,雑司が谷遺跡(豊島区立みみずく公園地区)出土遺物〔雑司が谷3-15-27〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,227,椎名町遺跡(南長崎パークハウス地区)出土遺物〔南長崎4-29-15〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,228,巣鴨遺跡(都営三田線巣鴨駅エレベーター地区)出土遺物〔巣鴨2-1-1〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,229,巣鴨遺跡(東京都立大塚ろう学校地区)出土遺物〔巣鴨4-20-8〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,230,駒込一丁目遺跡(グランドパレスタナカ地区)出土遺物〔駒込1-8-10〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区西巣鴨4-9-1 旧朝日中学校西池袋2-30-15 文化財資料調査室,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,231,駒込一丁目遺跡(トーコー駒込ビル地区)出土遺物〔駒込1-8-11〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区西巣鴨4-9-1 旧朝日中学校西池袋2-30-15 文化財資料調査室,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,232,駒込一丁目遺跡(輿石隆保家地区)出土遺物〔駒込1-8-3〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区西巣鴨4-9-1 旧朝日中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,233,駒込一丁目遺跡(星野茂樹家地区)出土遺物〔駒込1-8-2〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区西巣鴨4-9-1 旧朝日中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,234,巣鴨遺跡(都営三田線巣鴨駅エスカレーター設置地区)出土遺物〔巣鴨3-28〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,235,雑司が谷遺跡(雑司が谷二丁目配水管新設工事地区)出土遺物〔雑司が谷2-6-3〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,236,巣鴨遺跡(THE SKY TOWER地区)出土遺物〔巣鴨1-11-5〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,237,巣鴨遺跡(ヤマショービル地区)出土遺物〔巣鴨1-3-4〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,238,巣鴨遺跡(巣鴨1-3-21地区)出土遺物,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,239,巣鴨遺跡(アドニスアマノ地区)出土遺物〔巣鴨1-3-22〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,240,巣鴨遺跡(巣鴨1-3-19地区)出土遺物,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,241,巣鴨遺跡(巣鴨三丁目1111-15地区)出土遺物〔巣鴨3-22-2〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,242,高松遺跡(豊南高等学校地区)出土遺物〔高松3-7-7〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,243,染井遺跡(プラウド駒込地区)出土遺物〔駒込4-3-20〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,244,巣鴨遺跡(ハーモニーハイツ地区)出土遺物〔巣鴨4-26-4〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,245,巣鴨遺跡(ルミエール巣鴨地区)出土遺物〔巣鴨4-26-7〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,246,巣鴨遺跡(コスモ巣鴨地区)出土遺物〔巣鴨4-26-8〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,247,駒込一丁目遺跡(フォレストヒルズ駒込地区)出土遺物〔駒込1-9-1〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,248,駒込一丁目遺跡(コーシャハイム駒込地区)出土遺物〔駒込1-12-8・13-7〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,249,長崎一丁目周辺遺跡(山手通り地区―(関)SJ53工区―)〔西池袋4-39〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,250,染井遺跡(野村第二マンション地区)出土遺物〔駒込4-8-16〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,251,巣鴨遺跡(グレースビル地区)出土遺物〔巣鴨4-34-14〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,252,北大塚遺跡(ESTAGE大塚地区)出土遺物〔北大塚1-23-17〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,253,長崎一丁目周辺遺跡(福嶋家地区)出土遺物〔長崎1-14-5〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,254,巣鴨遺跡(プレール大塚北地区)出土遺物〔巣鴨4-19-9〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,255,巣鴨遺跡(巣鴨4-17-8地区)出土遺物,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,256,巣鴨遺跡(シティコート巣鴨地区)出土遺物〔巣鴨4-16-12〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,257,染井遺跡(東京メトロ南北線駒込駅エレベーター設置地区)出土遺物〔駒込2-1地先〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,258,染井遺跡(ホテルメッツ駒込地区)出土遺物〔駒込2-1-39〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,259,染井遺跡(泰宗寺・藤和駒込染井ホームズ地区)出土遺物〔駒込7-1-1〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,260,巣鴨遺跡(ジェイフラッツ巣鴨地区)出土遺物〔巣鴨4-14-15〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,261,巣鴨遺跡(庚申塚マンション地区)出土遺物〔巣鴨4-34-5〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,262,染井遺跡(パークハウス駒込桜郷地区)出土遺物〔駒込4-15-62・73〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,263,南池袋遺跡(日出小学校地区)出土遺物〔南池袋4-45-1〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,264,南池袋遺跡(南池袋2丁目地区)出土遺物〔南池袋2-15-1〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,265,染井遺跡(三菱重工巣鴨社宅地区)出土遺物〔駒込5-2-1〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,266,南池袋遺跡(南池袋三丁目地区)出土遺物〔南池袋3-25〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,267,巣鴨遺跡(イリュウ巣鴨ビル地区)出土遺物〔巣鴨2-5-5〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,268,染井遺跡(三菱養和会思斉館地区)出土遺物〔巣鴨2-7〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,269,染井遺跡(中央聖書教会・学校地区)出土遺物〔駒込3-5-20〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,270,学習院大学周辺遺跡(学習院大学自然科学研究棟地区)出土遺物〔目白1-2〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,271,染井遺跡(ユウティビル分譲住宅地区)出土遺物〔駒込6-5-12〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,272,駒込一丁目遺跡(パークハウス駒込六義園地区)出土遺物〔駒込1-40-2〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,273,巣鴨遺跡(竹前商事店舗ビル地区)出土遺物〔巣鴨3-33-23〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,274,染井遺跡(放射9号線〔白山通り〕拡幅事業地区)出土遺物〔巣鴨3-32〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,275,巣鴨遺跡(巣鴨自動車営業所地区)出土遺物〔巣鴨2-9〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,276,染井遺跡(ディアクオーレ駒込染井地区)出土遺物〔駒込4-10-17〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,277,雑司が谷遺跡(M・K・Cビル地区)出土遺物〔雑司が谷3-3-4〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,278,染井遺跡(ルソール駒込地区)出土遺物〔駒込1-43-15〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,279,染井遺跡(駒込2-5-4地区)出土遺物,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,280,染井・巣鴨遺跡(ブランズ巣鴨地区)出土遺物〔巣鴨4-22-25〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,281,巣鴨遺跡(清和小学校校庭地区)出土遺物〔巣鴨3-14-1〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,282,駒込一丁目遺跡(セリュークス駒込地区)出土遺物〔駒込1-2-9〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,283,染井遺跡(天理教東京教務支庁研修棟地区・天理教東京支庁別館地区)出土遺物〔駒込7-1-4〕,豊島区登録有形文化財,考古資料,municipal,区市町村,registered,登録,tangible,有形文化財,未細分,南池袋2-45-1 豊島区教育委員会,豊島区千早4-8-19 旧第十中学校,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,378,板絵着色大森彦七図鳥山石燕筆,東京都指定有形民俗文化財,美術工芸品,prefectural,都,designated,指定,folk,民俗文化財,有形民俗文化財,南池袋3-18-18 法明寺,豊島区雑司が谷3-15-20鬼子母神堂内,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13116,豊島区,379,板絵着色三人静白拍子図二代目鳥居清満筆,東京都指定有形民俗文化財,美術工芸品,prefectural,都,designated,指定,folk,民俗文化財,有形民俗文化財,南池袋3-18-18 法明寺,豊島区雑司が谷3-15-20鬼子母神堂内,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
