record_id,risk_type,risk_type_ja,depth_m,hazard_source,scenario,risk_class,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,depth_class
131075100062,high_tide,高潮浸水想定,2.83,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,三囲神社の石造常夜燈,0.5–3 m
131075100062,river_flooding,浸水予想区域,0.24,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,三囲神社の石造常夜燈,0–0.5 m
131075100063,high_tide,高潮浸水想定,1.66,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造墨堤永代常夜燈,0.5–3 m
131075100063,river_flooding,浸水予想区域,0.08,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造墨堤永代常夜燈,0–0.5 m
131075100064,high_tide,高潮浸水想定,3.71,東京都 高潮浸水想定区域図,,3–5 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,吾嬬神社の連理の楠,3–5 m
131075100064,river_flooding,浸水予想区域,0.02,江東内部河川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,吾嬬神社の連理の楠,0–0.5 m
131075100065,high_tide,高潮浸水想定,2.68,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,墨堤植桜之碑,0.5–3 m
131075100065,river_flooding,浸水予想区域,0.11,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,墨堤植桜之碑,0–0.5 m
131075100066,high_tide,高潮浸水想定,2.41,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,絹本墨書扁額「明明徳」,0.5–3 m
131075100066,river_flooding,洪水浸水想定区域,0.45,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,絹本墨書扁額「明明徳」,0–0.5 m
131075100067,high_tide,高潮浸水想定,3.84,東京都高潮浸水想定区域図（令和6年12月19日）,,3m以上5m未満,PLATEAU building risk,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,歌川豊広辞世の狂歌碑,3–5 m
131075100067,river_flooding,洪水浸水想定区域,0.46,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,歌川豊広辞世の狂歌碑,0–0.5 m
131075100068,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造標柱「隅田公園入口」,0
131075100069,high_tide,高潮浸水想定,1.96,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造「夜寉井銘」の碑,0.5–3 m
131075100069,river_flooding,洪水浸水想定区域,0.01,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造「夜寉井銘」の碑,0–0.5 m
131075100070,high_tide,高潮浸水想定,1.5,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,生月鯨太左衛門の墓 ※非公開,0.5–3 m
131075100070,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,生月鯨太左衛門の墓 ※非公開,0
131075100071,high_tide,高潮浸水想定,1.24,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,無縁法界塔,0.5–3 m
131075100071,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,無縁法界塔,0
131075100072,high_tide,高潮浸水想定,5.84,東京都 高潮浸水想定区域図,,5 m以上,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,板坂如春の碑(2基),5 m以上
131075100072,river_flooding,浸水予想区域,1.39,江東内部河川流域,,0.5–3 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,板坂如春の碑(2基),0.5–3 m
131075100073,high_tide,高潮浸水想定,2.77,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,芥川家旧蔵雛人形,0.5–3 m
131075100073,river_flooding,浸水予想区域,0.3,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,芥川家旧蔵雛人形,0–0.5 m
131075100074,high_tide,高潮浸水想定,1.05,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「天下之糸平」の碑,0.5–3 m
131075100074,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「天下之糸平」の碑,0
131075100075,high_tide,高潮浸水想定,1.84,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,大石三平墓,0.5–3 m
131075100075,river_flooding,洪水浸水想定区域,0.11,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,大石三平墓,0–0.5 m
131075100076,high_tide,高潮浸水想定,1.92,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,江島杉山神社の銅製釣燈籠,0.5–3 m
131075100076,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,江島杉山神社の銅製釣燈籠,0
131075100077,high_tide,高潮浸水想定,3.12,東京都 高潮浸水想定区域図,,3–5 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,佐羽淡斎「墨多三絶」の漢詩碑,3–5 m
131075100077,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,佐羽淡斎「墨多三絶」の漢詩碑,0
131075100078,high_tide,高潮浸水想定,1.05,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,亀田鵬斎「題隅田堤櫻花」の漢詩碑,0.5–3 m
131075100078,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,亀田鵬斎「題隅田堤櫻花」の漢詩碑,0
131075100079,high_tide,高潮浸水想定,3.71,東京都 高潮浸水想定区域図,,3–5 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「吾嬬森碑」,3–5 m
131075100079,river_flooding,浸水予想区域,0.02,江東内部河川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「吾嬬森碑」,0–0.5 m
131075100080,high_tide,高潮浸水想定,1.65,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,近松門左衛門供養碑(断片) ※非公開,0.5–3 m
131075100080,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,近松門左衛門供養碑(断片) ※非公開,0
131075100081,high_tide,高潮浸水想定,2.83,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「一勇斎歌川先生墓表」(歌川国芳顕彰碑),0.5–3 m
131075100081,river_flooding,浸水予想区域,0.24,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「一勇斎歌川先生墓表」(歌川国芳顕彰碑),0–0.5 m
131075100082,high_tide,高潮浸水想定,2.63,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「勝川春英翁略傳」の碑,0.5–3 m
131075100082,river_flooding,浸水予想区域,0.08,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「勝川春英翁略傳」の碑,0–0.5 m
131075100083,high_tide,高潮浸水想定,1.65,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,初代歌川豊国筆塚(断片),0.5–3 m
131075100083,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,初代歌川豊国筆塚(断片),0
131075100084,high_tide,高潮浸水想定,3.53,東京都 高潮浸水想定区域図,,3–5 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,窪俊満「故郷の」の歌碑,3–5 m
131075100084,river_flooding,浸水予想区域,0.11,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,窪俊満「故郷の」の歌碑,0–0.5 m
131075100085,high_tide,高潮浸水想定,2.77,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,鈴木家旧蔵雛人形,0.5–3 m
131075100085,river_flooding,浸水予想区域,0.3,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,鈴木家旧蔵雛人形,0–0.5 m
131075100086,high_tide,高潮浸水想定,3.01,東京都 高潮浸水想定区域図,,3–5 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,太田氏七代供養塔,3–5 m
131075100086,river_flooding,浸水予想区域,0.34,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,太田氏七代供養塔,0–0.5 m
131075100087,high_tide,高潮浸水想定,3.01,東京都 高潮浸水想定区域図,,3–5 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,旗本太田資同墓碑,3–5 m
131075100087,river_flooding,浸水予想区域,0.34,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,旗本太田資同墓碑,0–0.5 m
131075100088,high_tide,高潮浸水想定,1.15,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,隅田川神社資料,0.5–3 m
131075100088,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,隅田川神社資料,0
131075100089,high_tide,高潮浸水想定,1.15,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,矢掛弓雄関係石碑群,0.5–3 m
131075100089,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,矢掛弓雄関係石碑群,0
131075100090,high_tide,高潮浸水想定,1.15,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,木阿弥(元杢網)「けふよりも」の歌碑,0.5–3 m
131075100090,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,木阿弥(元杢網)「けふよりも」の歌碑,0
131075100091,high_tide,高潮浸水想定,1.39,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,義士墓(那珂湊戦争関連資料),0.5–3 m
131075100091,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,義士墓(那珂湊戦争関連資料),0
131075100092,high_tide,高潮浸水想定,1.42,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,回向院の石造歴史災害供養塔群,0.5–3 m
131075100092,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,回向院の石造歴史災害供養塔群,0
131075100095,high_tide,高潮浸水想定,2.3,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社の石造狛犬 享保十四年銘 一対 文政十年銘 一対,0.5–3 m
131075100095,river_flooding,浸水予想区域,0.15,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社の石造狛犬 享保十四年銘 一対 文政十年銘 一対,0–0.5 m
131075100096,high_tide,高潮浸水想定,2.83,東京都 高潮浸水想定区域図,,0.5–3 m,external polygon point-in-area,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,三囲神社の石造狛犬,0.5–3 m
