record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,scenario,risk_value,risk_type,risk_type_ja,risk_class,hazard_source,risk_basis
123,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,史跡,point,葛西城跡,南海トラフ巨大地震,1.4156,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
123,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,史跡,point,葛西城跡,多摩東部直下地震,23.3376,liquefaction,液状化,PL>15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
123,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,史跡,point,葛西城跡,大正関東地震,17.8424,liquefaction,液状化,PL>15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
123,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,史跡,point,葛西城跡,都心南部直下地震,23.2072,liquefaction,液状化,PL>15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
124,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,史跡,point,立石,南海トラフ巨大地震,1.2732,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
124,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,史跡,point,立石,多摩東部直下地震,23.0836,liquefaction,液状化,PL>15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
124,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,史跡,point,立石,大正関東地震,17.866,liquefaction,液状化,PL>15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
124,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,史跡,point,立石,都心南部直下地震,24.8512,liquefaction,液状化,PL>15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
181,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,安積艮斎墓,南海トラフ巨大地震,5.0232,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
181,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,安積艮斎墓,多摩東部直下地震,18.5512,liquefaction,液状化,PL>15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
181,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,安積艮斎墓,大正関東地震,15.9144,liquefaction,液状化,PL>15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
181,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,安積艮斎墓,都心南部直下地震,18.8684,liquefaction,液状化,PL>15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
182,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛西清重墓,南海トラフ巨大地震,5.2628,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
182,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛西清重墓,多摩東部直下地震,17.5184,liquefaction,液状化,PL>15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
182,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛西清重墓,大正関東地震,15.4328,liquefaction,液状化,PL>15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
182,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛西清重墓,都心南部直下地震,18.1084,liquefaction,液状化,PL>15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
183,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田検校墓,南海トラフ巨大地震,0.9992,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
183,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田検校墓,多摩東部直下地震,24.7484,liquefaction,液状化,PL>15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
183,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田検校墓,大正関東地震,18.2908,liquefaction,液状化,PL>15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
183,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田検校墓,都心南部直下地震,26.6556,liquefaction,液状化,PL>15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_001:38,13122,葛飾区,National,Designated,有形文化財,建造物,building_direct,旧小菅刑務所庁舎,南海トラフ巨大地震,1.7144,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_001:38,13122,葛飾区,National,Designated,有形文化財,建造物,building_direct,旧小菅刑務所庁舎,多摩東部直下地震,6.1652,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_001:38,13122,葛飾区,National,Designated,有形文化財,建造物,building_direct,旧小菅刑務所庁舎,大正関東地震,5.3004,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_001:38,13122,葛飾区,National,Designated,有形文化財,建造物,building_direct,旧小菅刑務所庁舎,都心南部直下地震,6.338,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
125,13123,江戸川区,Tokyo Metropolitan,Designated,記念物,史跡,point,一之江名主屋敷,南海トラフ巨大地震,2.9504,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
125,13123,江戸川区,Tokyo Metropolitan,Designated,記念物,史跡,point,一之江名主屋敷,多摩東部直下地震,16.5204,liquefaction,液状化,PL>15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
125,13123,江戸川区,Tokyo Metropolitan,Designated,記念物,史跡,point,一之江名主屋敷,大正関東地震,18.3096,liquefaction,液状化,PL>15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
125,13123,江戸川区,Tokyo Metropolitan,Designated,記念物,史跡,point,一之江名主屋敷,都心南部直下地震,21.5244,liquefaction,液状化,PL>15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
98,13123,江戸川区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,天明三年浅間山噴火横死者供養碑,多摩東部直下地震,7.244,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
98,13123,江戸川区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,天明三年浅間山噴火横死者供養碑,大正関東地震,8.212,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
98,13123,江戸川区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,天明三年浅間山噴火横死者供養碑,都心南部直下地震,11.3492,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_003:39,13123,江戸川区,National,Designated,記念物,天然記念物,point,善養寺影向のマツ,多摩東部直下地震,13.8172,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_003:39,13123,江戸川区,National,Designated,記念物,天然記念物,point,善養寺影向のマツ,大正関東地震,14.058,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_003:39,13123,江戸川区,National,Designated,記念物,天然記念物,point,善養寺影向のマツ,都心南部直下地震,20.5116,liquefaction,液状化,PL>15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_003:27,13201,八王子市,National,Designated,記念物,天然記念物,point,小仏関跡,多摩東部直下地震,0.537,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_003:27,13201,八王子市,National,Designated,記念物,天然記念物,point,小仏関跡,大正関東地震,0.358,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_003:27,13201,八王子市,National,Designated,記念物,天然記念物,point,小仏関跡,立川断層帯地震,0.061,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_003:27,13201,八王子市,National,Designated,記念物,天然記念物,point,小仏関跡,都心南部直下地震,0.237,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_003:60,13201,八王子市,National,Designated,記念物,天然記念物,point,船田石器時代遺跡,多摩東部直下地震,10.235,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_003:60,13201,八王子市,National,Designated,記念物,天然記念物,point,船田石器時代遺跡,大正関東地震,4.32,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_003:60,13201,八王子市,National,Designated,記念物,天然記念物,point,船田石器時代遺跡,立川断層帯地震,2.015,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_003:60,13201,八王子市,National,Designated,記念物,天然記念物,point,船田石器時代遺跡,都心南部直下地震,3.2475,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
106,13204,三鷹市,Tokyo Metropolitan,Designated,民俗文化財,有形民俗文化財,point,武蔵野(野川流域)の水車経営農家,南海トラフ巨大地震,0.371666667,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
106,13204,三鷹市,Tokyo Metropolitan,Designated,民俗文化財,有形民俗文化財,point,武蔵野(野川流域)の水車経営農家,多摩東部直下地震,4.546666667,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
106,13204,三鷹市,Tokyo Metropolitan,Designated,民俗文化財,有形民俗文化財,point,武蔵野(野川流域)の水車経営農家,大正関東地震,2.32,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
106,13204,三鷹市,Tokyo Metropolitan,Designated,民俗文化財,有形民俗文化財,point,武蔵野(野川流域)の水車経営農家,立川断層帯地震,1.091666667,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
106,13204,三鷹市,Tokyo Metropolitan,Designated,民俗文化財,有形民俗文化財,point,武蔵野(野川流域)の水車経営農家,都心南部直下地震,4.018333333,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
128,13204,三鷹市,Tokyo Metropolitan,Designated,記念物,史跡,point,出山横穴墓群第8号墓,南海トラフ巨大地震,0.3,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
128,13204,三鷹市,Tokyo Metropolitan,Designated,記念物,史跡,point,出山横穴墓群第8号墓,多摩東部直下地震,4.7,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
128,13204,三鷹市,Tokyo Metropolitan,Designated,記念物,史跡,point,出山横穴墓群第8号墓,大正関東地震,2.08,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
128,13204,三鷹市,Tokyo Metropolitan,Designated,記念物,史跡,point,出山横穴墓群第8号墓,立川断層帯地震,0.97,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
128,13204,三鷹市,Tokyo Metropolitan,Designated,記念物,史跡,point,出山横穴墓群第8号墓,都心南部直下地震,3.73,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:14,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,淡島家住宅主屋,南海トラフ巨大地震,0.304,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:14,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,淡島家住宅主屋,多摩東部直下地震,4.596,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:14,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,淡島家住宅主屋,大正関東地震,3.544,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:14,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,淡島家住宅主屋,立川断層帯地震,0.964,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:14,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,淡島家住宅主屋,都心南部直下地震,4.29,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:15,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,安藤家住宅主屋,南海トラフ巨大地震,1.52,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:15,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,安藤家住宅主屋,多摩東部直下地震,15.32,liquefaction,液状化,PL>15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:15,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,安藤家住宅主屋,大正関東地震,12.12,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:15,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,安藤家住宅主屋,立川断層帯地震,3.44,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:15,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,安藤家住宅主屋,都心南部直下地震,15.118,liquefaction,液状化,PL>15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:216,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘高風居,南海トラフ巨大地震,0.196,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:216,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘高風居,多摩東部直下地震,2.756,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:216,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘高風居,大正関東地震,1.274,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:216,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘高風居,立川断層帯地震,0.696,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:216,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘高風居,都心南部直下地震,2.112,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:218,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘書院,南海トラフ巨大地震,0.196,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:218,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘書院,多摩東部直下地震,2.756,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:218,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘書院,大正関東地震,1.274,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:218,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘書院,立川断層帯地震,0.696,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:218,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘書院,都心南部直下地震,2.112,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:219,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘待合,南海トラフ巨大地震,0.196,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:219,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘待合,多摩東部直下地震,2.756,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:219,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘待合,大正関東地震,1.274,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:219,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘待合,立川断層帯地震,0.696,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:219,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘待合,都心南部直下地震,2.112,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:225,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台表門,南海トラフ巨大地震,0.223333333,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:225,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台表門,多摩東部直下地震,5.996666667,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:225,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台表門,大正関東地震,3.29,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:225,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台表門,立川断層帯地震,1.313333333,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:225,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台表門,都心南部直下地震,5.26,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:226,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台旧図庫及び倉庫,南海トラフ巨大地震,0.175,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:226,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台旧図庫及び倉庫,多摩東部直下地震,8.885,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:226,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台旧図庫及び倉庫,大正関東地震,6.15,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:226,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台旧図庫及び倉庫,立川断層帯地震,2.715,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:226,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台旧図庫及び倉庫,都心南部直下地震,8.4,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:227,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台ゴーチェ子午環室,南海トラフ巨大地震,0.175,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:227,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台ゴーチェ子午環室,多摩東部直下地震,8.885,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:227,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台ゴーチェ子午環室,大正関東地震,6.15,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:227,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台ゴーチェ子午環室,立川断層帯地震,2.715,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:227,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台ゴーチェ子午環室,都心南部直下地震,8.4,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:228,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一子午線標室,南海トラフ巨大地震,0.175,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:228,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一子午線標室,多摩東部直下地震,8.885,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:228,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一子午線標室,大正関東地震,6.15,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:228,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一子午線標室,立川断層帯地震,2.715,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:228,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一子午線標室,都心南部直下地震,8.4,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:229,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一赤道儀室,南海トラフ巨大地震,0.13,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:229,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一赤道儀室,多摩東部直下地震,8.75,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:229,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一赤道儀室,大正関東地震,5.8825,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:229,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一赤道儀室,立川断層帯地震,1.98,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:229,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台第一赤道儀室,都心南部直下地震,8.1475,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:230,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台大赤道儀室,南海トラフ巨大地震,0.175,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:230,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台大赤道儀室,多摩東部直下地震,8.885,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:230,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台大赤道儀室,大正関東地震,6.15,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:230,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台大赤道儀室,立川断層帯地震,2.715,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:230,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台大赤道儀室,都心南部直下地震,8.4,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:232,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台太陽分光写真儀室,南海トラフ巨大地震,0.175,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:232,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台太陽分光写真儀室,多摩東部直下地震,8.885,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:232,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台太陽分光写真儀室,大正関東地震,6.15,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:232,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台太陽分光写真儀室,立川断層帯地震,2.715,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:232,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台太陽分光写真儀室,都心南部直下地震,8.4,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:233,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台門衛所,南海トラフ巨大地震,0.223333333,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:233,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台門衛所,多摩東部直下地震,5.996666667,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:233,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台門衛所,大正関東地震,3.29,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:233,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台門衛所,立川断層帯地震,1.313333333,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
official_export_002:233,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国立天文台門衛所,都心南部直下地震,5.26,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
