record_id,risk_type,risk_type_ja,depth_m,hazard_source,scenario,risk_class,risk_basis
13104:62,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:63,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:64,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:65,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:67,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:69,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:72,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling
13104:74,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:75,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:76,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:77,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:78,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:79,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:80,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:81,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:82,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:83,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:84,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:87,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:94,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:95,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:96,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:97,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:98,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:99,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:100,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:101,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:102,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:103,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:104,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:105,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:106,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:107,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:109,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:110,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:111,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:113,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:115,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:116,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:117,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:118,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:119,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:121,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:122,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:126,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:130,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:133,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:134,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:137,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:138,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:139,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:140,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:141,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling
13104:142,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:143,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:145,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:146,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:150,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:151,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:152,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:155,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:156,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:157,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:158,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:160,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:162,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:163,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:164,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:166,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:171,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:172,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:173,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling
13104:174,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:175,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:179,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:181,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:182,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:187,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:189,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:196,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:197,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:202,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:203,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:204,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:206,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:208,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:212,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:216,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:217,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:218,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:219,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:220,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:221,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:222,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:223,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:224,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:226,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:227,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:19,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:204,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:47,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:69,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:75,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:4,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:120,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:121,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:122,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:123,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:125,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:6,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:51,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:72,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:102,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:175,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:314,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:328,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:354,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:358,river_flooding,浸水予想区域,1.0,神田川流域,,0.5–3 m,external point-grid sampling
official_export_002:380,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:409,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:410,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:461,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:464,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:8,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:12,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:23,river_flooding,浸水予想区域,1.0,神田川流域,,0.5–3 m,external point-grid sampling
official_export_003:40,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:70,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:71,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
3,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
157,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
158,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
161,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
162,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
163,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
166,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
167,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
168,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
169,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
170,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
242,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100027,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100039,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100047,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100052,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100067,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100134,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100147,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100162,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100163,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100168,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100171,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100174,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100178,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100181,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131067100182,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:59,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:74,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:77,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:107,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:110,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:29,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:30,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:147,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:283,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:357,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:2,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:14,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:16,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:42,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
195,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
3,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
1000000003,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
2000000001,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:172,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:209,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:141,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:156,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_003:46,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
211,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
212,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:82,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:84,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:395,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
200,river_flooding,浸水予想区域,1.3,秋川及び平井川流域,,0.5–3 m,external point-grid sampling
33,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
29,river_flooding,浸水予想区域,0.06,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
16,river_flooding,浸水予想区域,0.06,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
130,river_flooding,浸水予想区域,0.04,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
40,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
41,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
49,river_flooding,浸水予想区域,0.02,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
144,river_flooding,浸水予想区域,0.02,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
22,river_flooding,浸水予想区域,0.02,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
229,river_flooding,浸水予想区域,0.1,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
35,river_flooding,浸水予想区域,0.1,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
53,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
104,river_flooding,浸水予想区域,0.15,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
99,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
27,river_flooding,浸水予想区域,0.04,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
145,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
92,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
official_export_002:451,river_flooding,浸水予想区域,0.11,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
official_export_002:453,river_flooding,浸水予想区域,0.11,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
143,river_flooding,浸水予想区域,1.97,秋川及び平井川流域,,0.5–3 m,external point-grid sampling
137,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
136,river_flooding,浸水予想区域,0.05,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
54,river_flooding,浸水予想区域,1.11,秋川及び平井川流域,,0.5–3 m,external point-grid sampling
132,river_flooding,浸水予想区域,0.03,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
133,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
12,river_flooding,浸水予想区域,0.14,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
230,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
24,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
36,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
45,river_flooding,浸水予想区域,0.03,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
2,river_flooding,浸水予想区域,0.03,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
49,river_flooding,浸水予想区域,0.63,秋川及び平井川流域,,0.5–3 m,external point-grid sampling
39,river_flooding,浸水予想区域,0.02,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
14,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
15,river_flooding,浸水予想区域,0.13,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
95,river_flooding,浸水予想区域,0.13,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
20,river_flooding,浸水予想区域,1.97,秋川及び平井川流域,,0.5–3 m,external point-grid sampling
32,river_flooding,浸水予想区域,1.97,秋川及び平井川流域,,0.5–3 m,external point-grid sampling
146,river_flooding,浸水予想区域,1.97,秋川及び平井川流域,,0.5–3 m,external point-grid sampling
34,river_flooding,浸水予想区域,0.09,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
144,river_flooding,浸水予想区域,0.1,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
26,river_flooding,浸水予想区域,0.05,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
28,river_flooding,浸水予想区域,0.03,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
31,river_flooding,浸水予想区域,12.91,秋川及び平井川流域,,5 m以上,external point-grid sampling
43,river_flooding,浸水予想区域,0.08,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
52,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
140,river_flooding,浸水予想区域,0.51,秋川及び平井川流域,,0.5–3 m,external point-grid sampling
141,river_flooding,浸水予想区域,0.02,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
91,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
142,river_flooding,浸水予想区域,0.28,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
50,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
official_export_001:64,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
official_export_002:162,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
official_export_002:373,river_flooding,浸水予想区域,0.03,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
official_export_002:254,river_flooding,浸水予想区域,0.02,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
official_export_002:429,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
226,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
227,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
228,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
3,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
37,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
47,river_flooding,浸水予想区域,0.11,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
official_export_002:445,river_flooding,浸水予想区域,0.17,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
official_export_003:28,river_flooding,浸水予想区域,0.01,秋川及び平井川流域,,0–0.5 m,external point-grid sampling
203,river_flooding,浸水予想区域,1.03,秋川及び平井川流域,,0.5–3 m,external point-grid sampling
official_export_002:302,river_flooding,浸水予想区域,0.003,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:47,river_flooding,浸水予想区域,0.009,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:474,river_flooding,浸水予想区域,0.039,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
209,river_flooding,浸水予想区域,0.025,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
199,river_flooding,浸水予想区域,0.034,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:110,river_flooding,浸水予想区域,0.06,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:237,river_flooding,浸水予想区域,0.01,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:238,river_flooding,浸水予想区域,0.017,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:236,river_flooding,浸水予想区域,0.017,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:318,river_flooding,浸水予想区域,0.276,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:413,river_flooding,浸水予想区域,0.009,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:165,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
106,river_flooding,浸水予想区域,1.1215,野川_仙川_入間川_谷沢川及び丸子川流域,,0.5–3 m,external point-grid sampling
official_export_002:221,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
128,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:233,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:36,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:218,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:220,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:219,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:227,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:226,river_flooding,浸水予想区域,0.1576,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:230,river_flooding,浸水予想区域,0.0297,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:234,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:232,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:229,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:482,river_flooding,浸水予想区域,1.2441,野川_仙川_入間川_谷沢川及び丸子川流域,,0.5–3 m,external point-grid sampling
official_export_002:368,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
132080100081,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
132080100078,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
132080100053,river_flooding,浸水予想区域,0.0448,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
official_export_002:265,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:10,river_flooding,浸水予想区域,0.0039,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
132080100013,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:9,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
official_export_002:154,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
132080100080,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
132080100075,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
132080100057,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
132080100059,river_flooding,浸水予想区域,0.2752,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
132080100076,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling
132080100079,river_flooding,浸水予想区域,0.3667,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
132101000000.0,river_flooding,浸水予想区域,0.5312,野川_仙川_入間川_谷沢川及び丸子川流域,,0.5–3 m,external point-grid sampling
132101000000.0,river_flooding,浸水予想区域,0.0127,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling
132101000000.0,river_flooding,浸水予想区域,0.5851,野川_仙川_入間川_谷沢川及び丸子川流域,,0.5–3 m,external point-grid sampling
