record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,depth_m,hazard_source,scenario,risk_basis,risk_type,depth_class
official_export_001:7,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),0.014,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_001:8,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:9,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧因州池田屋敷表門,0.075,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_001:21,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺旧本坊表門(黒門),0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:22,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺清水堂,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:23,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧寛永寺五重塔,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:42,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧東京科学博物館本館,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:56,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟奥院,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:58,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,0.581,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
official_export_001:59,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,0.0,神田川流域;隅田川及び新河岸川流域,,external point-grid sampling,river_flooding,0
official_export_001:60,13106,台東区,National,Designated,有形文化財,建造物,building_direct,国立西洋美術館本館,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:73,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧十輪院宝蔵,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:74,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟奥院,0.0,神田川流域;隅田川及び新河岸川流域,,external point-grid sampling,river_flooding,0
official_export_001:76,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟勅額門及び水盤舎,0.012,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_001:77,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟勅額門及び水盤舎,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:85,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,0.07,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_001:86,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,0.0,神田川流域;隅田川及び新河岸川流域,,external point-grid sampling,river_flooding,0
official_export_001:87,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,0.0,神田川流域;隅田川及び新河岸川流域,,external point-grid sampling,river_flooding,0
official_export_001:88,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,0.07,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_001:89,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,0.0,神田川流域;隅田川及び新河岸川流域,,external point-grid sampling,river_flooding,0
official_export_001:90,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,0.08,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_001:91,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺二天門,0.3,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_001:104,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧東京音楽学校奏楽堂,0.085,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_001:105,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧東京帝室博物館本館,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:107,13106,台東区,National,Designated,有形文化財,建造物,building_direct,東照宮社殿,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:108,13106,台東区,National,Designated,有形文化財,建造物,building_direct,東照宮社殿,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:109,13106,台東区,National,Designated,有形文化財,建造物,building_direct,東照宮社殿,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:110,13106,台東区,National,Designated,有形文化財,建造物,building_direct,東照宮社殿,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_001:126,13106,台東区,National,Designated,有形文化財,建造物,building_direct,表慶館,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_002:28,13106,台東区,National,Registered,有形文化財,建造物,building_direct,伊勢屋店舗兼主屋,0.01,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:29,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅裏門,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_002:30,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅表門,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_002:31,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅蔵,0.047,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:32,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅主屋,0.047,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:40,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半別館北棟,0.03,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:41,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半別館玄関棟,0.0,神田川流域;隅田川及び新河岸川流域,,external point-grid sampling,river_flooding,0
official_export_002:42,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半別館南棟,0.0,神田川流域;隅田川及び新河岸川流域,,external point-grid sampling,river_flooding,0
official_export_002:43,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半本店北奥座敷,0.01,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:44,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半本店西奥座敷,0.01,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:45,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半本店東奥座敷,0.01,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:46,13106,台東区,National,Registered,有形文化財,建造物,building_direct,岩田家住宅和館,0.016,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:107,13106,台東区,National,Registered,有形文化財,建造物,building_direct,神谷バー本館,0.03,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:112,13106,台東区,National,Registered,有形文化財,建造物,building_direct,寛永寺葵の間,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_002:113,13106,台東区,National,Registered,有形文化財,建造物,building_direct,寛永寺護国院庫裏,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_002:114,13106,台東区,National,Registered,有形文化財,建造物,building_direct,寛永寺根本中堂,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_002:115,13106,台東区,National,Registered,有形文化財,建造物,building_direct,寛永寺渋沢家霊堂,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_002:124,13106,台東区,National,Registered,有形文化財,建造物,building_direct,観音寺客殿,0.045,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:125,13106,台東区,National,Registered,有形文化財,建造物,building_direct,観音寺築地塀,0.045,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:132,13106,台東区,National,Registered,有形文化財,建造物,building_direct,ギャラリー・エフ蔵(株式会社淵川金属事務所),0.03,隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:139,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧井阪屋本店河合ビル,0.0,神田川流域;隅田川及び新河岸川流域,,external point-grid sampling,river_flooding,0
official_export_002:140,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧井阪屋本店河合ビル稲荷社,0.54,神田川流域;荒川水系神田川流域;隅田川・新河岸川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
official_export_002:144,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧柏湯,0.042,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:145,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧唐木田家住宅主屋,0.014,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:147,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧川嶋屋米倉庫,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_002:148,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧川嶋屋店舗兼住居,0.0,神田川流域,,external point-grid sampling,river_flooding,0
official_export_002:195,13106,台東区,National,Registered,有形文化財,建造物,building_direct,教證寺客殿,0.007,神田川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
