record_id,risk_type,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name
official_export_002:346,seismic,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,東京大学教養学部旧第一高等学校本館(時計台)
official_export_002:349,seismic,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,東京大学先端科学技術研究センター十三号館(旧東京帝国大学航空研究所本館)
official_export_002:466,seismic,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,祐天寺表門
official_export_002:467,seismic,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,祐天寺地蔵堂
official_export_002:468,seismic,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,祐天寺地蔵堂門
official_export_002:469,seismic,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,祐天寺書院
official_export_002:470,seismic,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,祐天寺鐘楼
official_export_002:471,seismic,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,祐天寺本堂
official_export_002:472,seismic,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,祐天寺水屋
official_export_003:0,seismic,13110,目黒区,National,Designated,記念物,天然記念物,point,青木昆陽墓
112,seismic,13111,大田区,Tokyo Metropolitan,Designated,記念物,史跡,point,奥絵師狩野家墓所
113,seismic,13111,大田区,Tokyo Metropolitan,Designated,記念物,史跡,point,宝?山古墳
114,seismic,13111,大田区,Tokyo Metropolitan,Designated,記念物,史跡,point,多摩川台古墳群
175,seismic,13111,大田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,日蓮上人入滅の旧跡
official_export_001:3,seismic,13111,大田区,National,Designated,有形文化財,建造物,building_direct,池上本門寺宝塔
official_export_001:131,seismic,13111,大田区,National,Designated,有形文化財,建造物,building_direct,本門寺五重塔
official_export_002:35,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,伊藤家住宅主屋
official_export_002:47,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,位田家住宅主屋
official_export_002:77,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,御嶽神社社務所
official_export_002:78,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,御嶽神社水行堂
official_export_002:79,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,御嶽神社末社一山神社祖霊社
official_export_002:98,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,数江家住宅主屋
official_export_002:111,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,河原家住宅主屋
official_export_002:149,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,旧川端龍子邸主屋及び中門
official_export_002:150,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,旧川端龍子邸画室
official_export_002:151,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,旧川端龍子邸持仏堂
official_export_002:152,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,旧川端龍子邸仏間棟
official_export_002:160,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,旧清明文庫
official_export_002:247,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,実相寺本堂
official_export_002:248,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,実相寺門
official_export_002:261,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,松風荘主屋
official_export_002:262,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,松風荘待合
official_export_002:263,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,松風荘門
official_export_002:264,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,昭和のくらし博物館(旧小泉家住宅主屋)
official_export_002:296,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,高橋診療所
official_export_002:302,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,竹中家住宅主屋
official_export_002:315,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,塚﨑家住宅主屋
official_export_002:316,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,塚﨑家住宅門及び塀
official_export_002:366,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,鳥海家住宅主屋
official_export_002:430,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,三橋家住宅主屋
official_export_002:437,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,妙福寺祖師堂(旧七面大明神堂)
official_export_002:455,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,守屋家住宅主屋
official_export_002:458,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,山﨑家住宅主屋
official_export_002:474,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,吉川家住宅主屋
official_export_002:477,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,萬屋酒店
official_export_002:478,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,龍子記念館
official_export_002:480,seismic,13111,大田区,National,Registered,有形文化財,建造物,building_direct,私の家(清家清自邸)
official_export_003:13,seismic,13111,大田区,National,Designated,記念物,天然記念物,point,亀甲山古墳
6,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,武家屋敷門
115,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,史跡,point,野毛大塚古墳
116,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,史跡,point,世田谷代官屋敷
117,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,史跡,point,等々力渓谷三号横穴
118,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,史跡,point,徳冨蘆花旧宅
199,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,名勝,point,等々力渓谷
207,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,天然記念物,point,九品仏のカヤ
208,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,天然記念物,point,九品仏のイチョウ
209,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,天然記念物,point,善養寺のカヤ
210,seismic,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,天然記念物,point,桜小学校のオオアカガシ
official_export_001:16,seismic,13112,世田谷区,National,Designated,有形文化財,建造物,building_direct,大場家住宅(東京都世田谷区世田谷)
official_export_001:17,seismic,13112,世田谷区,National,Designated,有形文化財,建造物,building_direct,大場家住宅(東京都世田谷区世田谷)
official_export_002:17,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,池上家住宅主屋
official_export_002:89,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,樫尾俊雄発明記念館(旧樫尾家住宅主屋)
official_export_002:104,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,鎌田家住宅主屋
official_export_002:105,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,鎌田家住宅離れ
official_export_002:106,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,鎌田家住宅門及び塀
official_export_002:108,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,亀井家住宅主屋
official_export_002:110,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,河津家住宅主屋
official_export_002:223,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,国士舘大講堂
official_export_002:236,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,五島美術館古経楼
official_export_002:237,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,五島美術館冨士見亭
official_export_002:238,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,五島美術館本館
official_export_002:239,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,駒澤大学旧図書館(禅文化歴史博物館・耕雲館)
official_export_002:245,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,坂間家住宅主屋
official_export_002:251,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,志村家住宅門及び石垣
official_export_002:317,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,築山家住宅石垣
official_export_002:318,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,築山家住宅主屋
official_export_002:319,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,築山家住宅水蓮池
official_export_002:320,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,築山家住宅門
official_export_002:378,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,日本学園一号館
official_export_002:381,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,日本基督教団富士見丘教会
official_export_002:386,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,日本聖公会東京教区東京聖十字教会聖堂
official_export_002:389,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,萩原家住宅
official_export_002:391,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,長谷川家住宅
official_export_002:403,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,平田家住宅主屋
official_export_002:405,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,平田家住宅門及び塀
official_export_002:413,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,ブルーボックスハウス
official_export_002:457,seismic,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,柳澤家住宅主屋
official_export_003:45,seismic,13112,世田谷区,National,Designated,記念物,天然記念物,point,玉川上水
official_export_003:61,seismic,13112,世田谷区,National,Designated,記念物,天然記念物,point,細井広沢墓
105,seismic,13113,渋谷区,Tokyo Metropolitan,Designated,民俗文化財,有形民俗文化財,point,千駄ケ谷の冨士塚
official_export_001:2,seismic,13113,渋谷区,National,Designated,有形文化財,建造物,building_direct,旧朝倉家住宅
official_export_001:32,seismic,13113,渋谷区,National,Designated,有形文化財,建造物,building_direct,旧朝倉家住宅
